Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","1987","1987","tonnes","56920916","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","1988","1988","tonnes","70947990","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","1989","1989","tonnes","73577176","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","1990","1990","tonnes","74382111","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","1991","1991","tonnes","74732014","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","1992","1992","tonnes","72703800","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","1993","1993","tonnes","80306800","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","1994","1994","tonnes","81800880","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","1995","1995","tonnes","76998480","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","1996","1996","tonnes","81707500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","1997","1997","tonnes","82507900","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","1998","1998","tonnes","86079685","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","1999","1999","tonnes","89708768","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","2000","2000","tonnes","85019086","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","2001","2001","tonnes","93313300","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","2002","2002","tonnes","71856113","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","2003","2003","tonnes","88570263","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","2004","2004","tonnes","83172968","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","2005","2005","tonnes","91839294","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","2006","2006","tonnes","92804374","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","2007","2007","tonnes","96428190","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","2008","2008","tonnes","98740012","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","2009","2009","tonnes","90493886","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","2010","2010","tonnes","96023326","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","2011","2011","tonnes","105319300","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","2012","2012","tonnes","105252600","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","2013","2013","tonnes","106186400","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","2014","2014","tonnes","104852400","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","2015","2015","tonnes","104412180","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","2016","2016","tonnes","109187900","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","2017","2017","tonnes","112389500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","2018","2018","tonnes","116536059","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","2019","2019","tonnes","118489215","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F0030","Rice, paddy (rice milled equivalent)","2020","2020","tonnes","118929435","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01446","Safflower seed","1961","1961","ha","440000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01446","Safflower seed","1962","1962","ha","445000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01446","Safflower seed","1963","1963","ha","450000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01446","Safflower seed","1964","1964","ha","455000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01446","Safflower seed","1965","1965","ha","460000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01446","Safflower seed","1966","1966","ha","462000","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01446","Safflower seed","1967","1967","ha","478000","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01446","Safflower seed","1968","1968","ha","512500","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01446","Safflower seed","1969","1969","ha","577700","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01446","Safflower seed","1970","1970","ha","580200","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01446","Safflower seed","1971","1971","ha","587900","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01446","Safflower seed","1972","1972","ha","597700","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01446","Safflower seed","1973","1973","ha","423300","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01446","Safflower seed","1974","1974","ha","613800","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01446","Safflower seed","1975","1975","ha","647800","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01446","Safflower seed","1976","1976","ha","673600","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01446","Safflower seed","1977","1977","ha","683000","A","Official figure"
